date,state,district,pincode,bio_age_5_17,bio_age_17_
08-12-2025,Assam,Sibsagar,785686,1,0
08-12-2025,Assam,Sonitpur,784001,14,8
08-12-2025,Assam,Sonitpur,784102,0,1
08-12-2025,Assam,Sonitpur,784117,6,4
08-12-2025,Assam,Sonitpur,784149,4,0
08-12-2025,Assam,Sonitpur,784166,1,0
08-12-2025,Assam,Sonitpur,784167,1,0
08-12-2025,Assam,Sonitpur,784172,2,0
08-12-2025,Assam,Sonitpur,784180,17,0
08-12-2025,Assam,South Salmara Mankachar,783128,1,1
08-12-2025,Assam,South Salmara Mankachar,783131,5,1
08-12-2025,Assam,Sribhumi,788710,0,1
08-12-2025,Assam,Sribhumi,788725,0,1
08-12-2025,Assam,Tinsukia,786160,3,1
08-12-2025,Assam,Tinsukia,786174,4,3
08-12-2025,Assam,Tinsukia,786182,10,5
08-12-2025,Assam,Udalguri,784117,1,1
08-12-2025,Assam,Udalguri,784190,5,1
08-12-2025,Assam,Udalguri,784508,9,2
08-12-2025,Assam,Udalguri,784522,3,7
08-12-2025,Assam,Udalguri,784524,3,2
08-12-2025,Assam,Udalguri,784525,3,19
08-12-2025,Assam,Udalguri,784527,0,1
08-12-2025,Bihar,Araria,854202,4,8
08-12-2025,Bihar,Araria,854304,0,1
08-12-2025,Bihar,Araria,854316,6,7
08-12-2025,Bihar,Araria,854333,21,48
08-12-2025,Bihar,Arwal,804426,3,2
08-12-2025,Bihar,Aurangabad,824114,1,2
08-12-2025,Bihar,Aurangabad,824120,6,17
08-12-2025,Bihar,Aurangabad,824124,14,28
08-12-2025,Bihar,Aurangabad,824129,1,3
08-12-2025,Bihar,Banka,813102,20,27
08-12-2025,Bihar,Banka,813108,3,2
08-12-2025,Bihar,Banka,813127,1,0
08-12-2025,Bihar,Banka,813211,7,13
08-12-2025,Bihar,Banka,813212,2,3
08-12-2025,Bihar,Begusarai,848201,25,38
08-12-2025,Bihar,Begusarai,848203,0,3
08-12-2025,Bihar,Begusarai,851113,6,8
08-12-2025,Bihar,Begusarai,851130,9,16
08-12-2025,Bihar,Begusarai,851134,14,19
08-12-2025,Bihar,Bhagalpur,812003,0,2
08-12-2025,Bihar,Bhagalpur,812006,27,25
08-12-2025,Bihar,Bhagalpur,813222,15,11
08-12-2025,Bihar,Bhojpur,802159,1,3
08-12-2025,Bihar,Bhojpur,802162,3,1
08-12-2025,Bihar,Bhojpur,802164,5,5
08-12-2025,Bihar,Bhojpur,802208,3,10
08-12-2025,Bihar,Bhojpur,802210,2,1
08-12-2025,Bihar,Bhojpur,841312,1,2
08-12-2025,Bihar,Buxar,802101,6,11
08-12-2025,Bihar,Buxar,802102,2,2
08-12-2025,Bihar,Buxar,802103,4,4
08-12-2025,Bihar,Buxar,802113,1,0
08-12-2025,Bihar,Buxar,802114,7,9
08-12-2025,Bihar,Buxar,802115,2,3
08-12-2025,Bihar,Buxar,802119,8,13
08-12-2025,Bihar,Buxar,802128,6,8
08-12-2025,Bihar,Darbhanga,846006,2,1
08-12-2025,Bihar,Darbhanga,846009,13,31
08-12-2025,Bihar,Darbhanga,847106,7,24
08-12-2025,Bihar,Darbhanga,847201,24,37
08-12-2025,Bihar,Darbhanga,847304,9,10
08-12-2025,Bihar,Darbhanga,847428,12,9
08-12-2025,Bihar,East Champaran,845305,16,21
08-12-2025,Bihar,East Champaran,845315,6,5
08-12-2025,Bihar,East Champaran,845413,6,9
08-12-2025,Bihar,East Champaran,845414,12,6
08-12-2025,Bihar,East Champaran,845416,25,37
08-12-2025,Bihar,East Champaran,845417,6,12
08-12-2025,Bihar,East Champaran,845423,9,10
08-12-2025,Bihar,East Champaran,845424,14,10
08-12-2025,Bihar,East Champaran,845425,7,14
08-12-2025,Bihar,East Champaran,845427,10,12
08-12-2025,Bihar,East Champaran,845456,13,16
08-12-2025,Bihar,Gaya,805131,3,19
08-12-2025,Bihar,Gaya,824209,9,9
08-12-2025,Bihar,Gaya,824219,1,2
08-12-2025,Bihar,Gaya,824233,10,23
08-12-2025,Bihar,Gaya,824234,3,8
08-12-2025,Bihar,Gaya,824235,4,17
08-12-2025,Bihar,Gopalganj,841227,0,1
08-12-2025,Bihar,Gopalganj,841409,10,15
08-12-2025,Bihar,Gopalganj,841420,4,5
08-12-2025,Bihar,Gopalganj,841436,12,15
08-12-2025,Bihar,Gopalganj,841437,22,31
08-12-2025,Bihar,Gopalganj,841440,13,14
08-12-2025,Bihar,Jamui,811316,22,7
08-12-2025,Bihar,Jehanabad,804407,0,10
08-12-2025,Bihar,Jehanabad,804420,4,4
08-12-2025,Bihar,Jehanabad,804423,1,1
08-12-2025,Bihar,Jehanabad,804424,1,3
08-12-2025,Bihar,Kaimur (Bhabua),821101,16,24
08-12-2025,Bihar,Katihar,854105,21,33
08-12-2025,Bihar,Katihar,854109,2,0
08-12-2025,Bihar,Katihar,854112,8,17
08-12-2025,Bihar,Katihar,854113,18,24
08-12-2025,Bihar,Katihar,854116,13,32
08-12-2025,Bihar,Khagaria,848203,34,17
08-12-2025,Bihar,Khagaria,853203,0,4
08-12-2025,Bihar,Kishanganj,854333,0,3
08-12-2025,Bihar,Kishanganj,855107,79,108
08-12-2025,Bihar,Lakhisarai,811302,22,16
08-12-2025,Bihar,Lakhisarai,811310,16,22
08-12-2025,Bihar,Lakhisarai,811315,7,4
08-12-2025,Bihar,Madhepura,852101,12,49
08-12-2025,Bihar,Madhepura,852108,2,3
08-12-2025,Bihar,Madhepura,852116,10,18
08-12-2025,Bihar,Madhepura,852122,11,23
08-12-2025,Bihar,Madhepura,852131,3,1
08-12-2025,Bihar,Madhepura,852202,0,1
08-12-2025,Bihar,Madhubani,847223,11,13
08-12-2025,Bihar,Madhubani,847230,9,12
08-12-2025,Bihar,Madhubani,847234,12,15
08-12-2025,Bihar,Madhubani,847239,2,7
08-12-2025,Bihar,Munger,811202,18,17
08-12-2025,Bihar,Munger,813213,0,2
08-12-2025,Bihar,Muzaffarpur,843102,4,15
08-12-2025,Bihar,Muzaffarpur,843103,10,27
08-12-2025,Bihar,Muzaffarpur,843105,8,5
08-12-2025,Bihar,Muzaffarpur,843113,14,22
08-12-2025,Bihar,Muzaffarpur,843122,7,9
08-12-2025,Bihar,Muzaffarpur,843153,3,5
08-12-2025,Bihar,Muzaffarpur,844112,6,5
08-12-2025,Bihar,Muzaffarpur,844127,6,22
08-12-2025,Bihar,Nalanda,801303,5,11
08-12-2025,Bihar,Nalanda,803119,5,14
08-12-2025,Bihar,Nalanda,803120,1,4
08-12-2025,Bihar,Nalanda,803202,1,0
08-12-2025,Bihar,Nalanda,805130,0,1
08-12-2025,Bihar,Nawada,805102,7,8
08-12-2025,Bihar,Nawada,805103,12,13
08-12-2025,Bihar,Nawada,805121,3,13
08-12-2025,Bihar,Nawada,805123,4,8
08-12-2025,Bihar,Nawada,805129,1,4
08-12-2025,Bihar,Nawada,805141,1,1
08-12-2025,Bihar,Patna,800007,11,23
08-12-2025,Bihar,Patna,800009,4,13
08-12-2025,Bihar,Patna,800016,2,4
08-12-2025,Bihar,Patna,800025,2,2
08-12-2025,Bihar,Patna,800027,2,2
08-12-2025,Bihar,Patna,801108,10,10
08-12-2025,Bihar,Patna,801502,3,6
08-12-2025,Bihar,Patna,801505,7,18
08-12-2025,Bihar,Patna,801506,1,0
08-12-2025,Bihar,Patna,803206,1,1
08-12-2025,Bihar,Patna,803214,4,9
08-12-2025,Bihar,Patna,803221,0,9
08-12-2025,Bihar,Patna,803301,5,9
08-12-2025,Bihar,Purnea,854301,1,7
08-12-2025,Bihar,Purnia,854302,0,1
08-12-2025,Bihar,Purnia,854303,6,17
08-12-2025,Bihar,Purnia,854305,3,1
08-12-2025,Bihar,Purnia,854317,2,3
08-12-2025,Bihar,Purnia,854329,1,1
08-12-2025,Bihar,Purnia,854330,20,49
08-12-2025,Bihar,Purnia,854337,14,11
08-12-2025,Bihar,Rohtas,802214,1,10
08-12-2025,Bihar,Rohtas,802218,7,6
08-12-2025,Bihar,Rohtas,802226,3,4
08-12-2025,Bihar,Rohtas,821301,10,8
08-12-2025,Bihar,Rohtas,821312,10,10
08-12-2025,Bihar,Saharsa,852110,0,2
08-12-2025,Bihar,Saharsa,852127,18,19
08-12-2025,Bihar,Saharsa,852129,7,22
08-12-2025,Bihar,Saharsa,852130,3,2
08-12-2025,Bihar,Saharsa,852212,3,5
08-12-2025,Bihar,Saharsa,852221,5,15
08-12-2025,Bihar,Samastipur,847105,2,1
08-12-2025,Bihar,Samastipur,848114,31,50
08-12-2025,Bihar,Samastipur,848115,6,8
08-12-2025,Bihar,Samastipur,848118,1,0
08-12-2025,Bihar,Samastipur,848121,4,10
08-12-2025,Bihar,Samastipur,848130,8,10
08-12-2025,Bihar,Samastipur,848134,10,29
08-12-2025,Bihar,Samastipur,848207,5,17
08-12-2025,Bihar,Samastipur,848209,20,17
08-12-2025,Bihar,Samastipur,848236,12,20
08-12-2025,Bihar,Samastipur,848506,2,3
08-12-2025,Bihar,Saran,841214,7,5
08-12-2025,Bihar,Saran,841217,2,6
08-12-2025,Bihar,Saran,841222,3,10
08-12-2025,Bihar,Saran,841247,0,1
08-12-2025,Bihar,Saran,841316,1,2
08-12-2025,Bihar,Saran,841417,10,33
08-12-2025,Bihar,Saran,841433,5,3
08-12-2025,Bihar,Sheikhpura,811102,6,7
08-12-2025,Bihar,Sheohar,843128,7,23
08-12-2025,Bihar,Sitamarhi,843117,14,27
08-12-2025,Bihar,Sitamarhi,843320,15,26
08-12-2025,Bihar,Sitamarhi,843330,12,23
08-12-2025,Bihar,Sitamarhi,843331,22,28
08-12-2025,Bihar,Siwan,841203,3,5
08-12-2025,Bihar,Siwan,841210,0,3
08-12-2025,Bihar,Siwan,841235,5,13
08-12-2025,Bihar,Siwan,841240,0,5
08-12-2025,Bihar,Siwan,841509,2,0
08-12-2025,Bihar,Supaul,852109,4,8
08-12-2025,Bihar,Supaul,852131,25,24
08-12-2025,Bihar,Supaul,852137,8,14
08-12-2025,Bihar,Supaul,854340,4,11
08-12-2025,Bihar,Vaishali,844113,4,14
08-12-2025,Bihar,Vaishali,844114,13,25
08-12-2025,Bihar,Vaishali,844116,2,3
08-12-2025,Bihar,Vaishali,844119,4,3
08-12-2025,Bihar,Vaishali,844121,11,27
08-12-2025,Bihar,Vaishali,844139,2,1
08-12-2025,Bihar,Vaishali,844501,5,11
08-12-2025,Bihar,Vaishali,844503,8,13
08-12-2025,Bihar,Vaishali,844504,18,26
08-12-2025,Bihar,West Champaran,845101,14,22
08-12-2025,Bihar,West Champaran,845103,10,10
08-12-2025,Bihar,West Champaran,845107,2,3
08-12-2025,Bihar,West Champaran,845306,3,3
08-12-2025,Chandigarh,Chandigarh,160015,1,2
08-12-2025,Chandigarh,Chandigarh,160025,1,13
08-12-2025,Chandigarh,Chandigarh,160030,2,9
08-12-2025,Chhattisgarh,Balod,491665,2,4
08-12-2025,Chhattisgarh,Balod,496223,1,0
08-12-2025,Chhattisgarh,Baloda Bazar,492112,27,2
08-12-2025,Chhattisgarh,Baloda Bazar,493101,39,19
08-12-2025,Chhattisgarh,Baloda Bazar,493113,23,6
08-12-2025,Chhattisgarh,Baloda Bazar,493118,185,46
08-12-2025,Chhattisgarh,Baloda Bazar,493344,64,21
08-12-2025,Chhattisgarh,Baloda Bazar,495660,0,1
08-12-2025,Chhattisgarh,Balrampur,497119,34,8
08-12-2025,Chhattisgarh,Balrampur,497223,15,6
08-12-2025,Chhattisgarh,Balrampur,497224,92,22
08-12-2025,Chhattisgarh,Balrampur,497225,24,26
08-12-2025,Chhattisgarh,Bastar,494010,64,45
08-12-2025,Chhattisgarh,Bastar,494115,24,11
08-12-2025,Chhattisgarh,Bastar,494224,55,42
08-12-2025,Chhattisgarh,Bastar,494441,1,6
08-12-2025,Chhattisgarh,Bastar,494442,74,39
08-12-2025,Chhattisgarh,Bemetara,491337,119,42
08-12-2025,Chhattisgarh,Bijapur,494450,9,6
08-12-2025,Chhattisgarh,Bilaspur,495006,32,29
08-12-2025,Chhattisgarh,Bilaspur,495116,28,16
08-12-2025,Chhattisgarh,Bilaspur,495119,31,40
08-12-2025,Chhattisgarh,Bilaspur,495223,12,4
08-12-2025,Chhattisgarh,Bilaspur,495442,59,38
08-12-2025,Chhattisgarh,Dakshin Bastar Dantewada,494553,6,6
08-12-2025,Chhattisgarh,Dantewada,494449,7,6
08-12-2025,Chhattisgarh,Dantewada,494556,3,5
08-12-2025,Chhattisgarh,Dhamtari,493661,3,2
08-12-2025,Chhattisgarh,Dhamtari,493885,8,8
08-12-2025,Chhattisgarh,Durg,490025,57,19
08-12-2025,Chhattisgarh,Durg,491001,165,59
08-12-2025,Chhattisgarh,Durg,491221,22,13
08-12-2025,Chhattisgarh,Durg,491337,0,1
08-12-2025,Chhattisgarh,Gariyaband,494334,1,0
08-12-2025,Chhattisgarh,Gaurela-pendra-marwahi,495119,0,1
08-12-2025,Chhattisgarh,Janjgir-champa,495661,13,13
08-12-2025,Chhattisgarh,Janjgir-champa,495668,54,69
08-12-2025,Chhattisgarh,Janjgir-champa,495671,35,19
08-12-2025,Chhattisgarh,Janjgir-champa,495687,12,70
08-12-2025,Chhattisgarh,Janjgir-champa,495690,35,22
08-12-2025,Chhattisgarh,Jashpur,496242,18,9
08-12-2025,Chhattisgarh,Jashpur,496336,26,17
08-12-2025,Chhattisgarh,Kabeerdham,491559,84,7
08-12-2025,Chhattisgarh,Kanker,494335,28,18
08-12-2025,Chhattisgarh,Kanker,494776,29,16
08-12-2025,Chhattisgarh,Kanker,494777,9,9
08-12-2025,Chhattisgarh,Kawardha,491559,155,29
08-12-2025,Chhattisgarh,Kawardha,491888,7,7
08-12-2025,Chhattisgarh,Kondagaon,494230,21,8
08-12-2025,Chhattisgarh,Kondagaon,494347,21,26
08-12-2025,Chhattisgarh,Korba,495446,9,9
08-12-2025,Chhattisgarh,Korba,495684,13,8
08-12-2025,Chhattisgarh,Koriya,497442,73,48
08-12-2025,Chhattisgarh,Koriya,497449,76,40
08-12-2025,Chhattisgarh,Koriya,497559,4,2
08-12-2025,Chhattisgarh,Mahasamund,492112,14,7
08-12-2025,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,491666,1,0
08-12-2025,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,491668,1,0
08-12-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,491666,2,0
08-12-2025,Chhattisgarh,Narayanpur,494661,68,44
08-12-2025,Chhattisgarh,Raigarh,496001,43,97
08-12-2025,Chhattisgarh,Raigarh,496113,42,19
08-12-2025,Chhattisgarh,Raipur,492014,4,7
08-12-2025,Chhattisgarh,Raipur,493101,0,1
08-12-2025,Chhattisgarh,Raipur,493116,32,12
08-12-2025,Chhattisgarh,Raipur,493888,1,5
08-12-2025,Chhattisgarh,Raipur,493996,0,6
08-12-2025,Chhattisgarh,Rajnandgaon,491666,11,23
08-12-2025,Chhattisgarh,Rajnandgaon,491881,62,33
08-12-2025,Chhattisgarh,Sakti,495661,0,1
08-12-2025,Chhattisgarh,Sakti,495688,0,4
08-12-2025,Chhattisgarh,Sakti,495691,1,2
08-12-2025,Chhattisgarh,Surajpur,497331,2,2
08-12-2025,Chhattisgarh,Surguja,497220,16,19
08-12-2025,Chhattisgarh,Uttar Bastar Kanker,494335,3,5
08-12-2025,Chhattisgarh,Uttar Bastar Kanker,494336,2,6
08-12-2025,Chhattisgarh,Uttar Bastar Kanker,494665,6,4
08-12-2025,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,396230,0,4
08-12-2025,Delhi,East Delhi,110031,20,25
08-12-2025,Delhi,New Delhi,110021,4,2
08-12-2025,Delhi,North Delhi,110054,4,10
08-12-2025,Delhi,North East Delhi,110053,74,107
08-12-2025,Delhi,North West Delhi,110042,58,124
08-12-2025,Delhi,North West Delhi,110052,22,13
08-12-2025,Delhi,North West Delhi,110056,1,0
08-12-2025,Delhi,North West Delhi,110081,20,39
08-12-2025,Delhi,North West Delhi,110085,91,50
08-12-2025,Delhi,North West Delhi,110086,140,176
08-12-2025,Delhi,North West Delhi,110089,16,16
08-12-2025,Delhi,South Delhi,110013,6,5
08-12-2025,Delhi,South Delhi,110044,44,45
08-12-2025,Delhi,South West Delhi,110021,2,3
08-12-2025,Delhi,South West Delhi,110057,5,7
08-12-2025,Delhi,South West Delhi,110061,7,7
08-12-2025,Delhi,South West Delhi,110067,2,3
08-12-2025,Delhi,West Delhi,110027,10,25
08-12-2025,Delhi,West Delhi,110041,55,91
08-12-2025,Delhi,West Delhi,110058,15,10
08-12-2025,Goa,North Goa,403004,1,1
08-12-2025,Goa,North Goa,403101,1,3
08-12-2025,Goa,North Goa,403102,2,0
08-12-2025,Goa,North Goa,403103,1,3
08-12-2025,Goa,North Goa,403202,1,0
08-12-2025,Goa,North Goa,403508,1,2
08-12-2025,Goa,North Goa,403510,2,0
08-12-2025,Goa,North Goa,403511,3,2
08-12-2025,Goa,North Goa,403513,0,2
08-12-2025,Goa,North Goa,403517,5,2
08-12-2025,Goa,South Goa,403406,0,3
08-12-2025,Goa,South Goa,403703,4,9
08-12-2025,Goa,South Goa,403704,2,2
08-12-2025,Goa,South Goa,403705,4,2
08-12-2025,Goa,South Goa,403723,0,2
08-12-2025,Goa,South Goa,403731,0,2
08-12-2025,Goa,South Goa,403802,20,8
08-12-2025,Goa,South Goa,403803,0,1
08-12-2025,Gujarat,Ahmadabad,380023,0,1
08-12-2025,Gujarat,Ahmadabad,380027,0,1
08-12-2025,Gujarat,Ahmadabad,380028,0,9
08-12-2025,Gujarat,Ahmadabad,380050,0,1
08-12-2025,Gujarat,Ahmadabad,380052,0,1
08-12-2025,Gujarat,Ahmadabad,380061,0,2
08-12-2025,Gujarat,Ahmadabad,382345,0,2
08-12-2025,Gujarat,Ahmadabad,382350,0,6
08-12-2025,Gujarat,Ahmadabad,382445,0,2
08-12-2025,Gujarat,Ahmedabad,363610,2,6
08-12-2025,Gujarat,Ahmedabad,380016,37,35
08-12-2025,Gujarat,Ahmedabad,380019,1,3
08-12-2025,Gujarat,Ahmedabad,380026,35,38
08-12-2025,Gujarat,Ahmedabad,380054,8,13
08-12-2025,Gujarat,Ahmedabad,380061,27,20
08-12-2025,Gujarat,Ahmedabad,382340,9,23
08-12-2025,Gujarat,Ahmedabad,382350,31,27
08-12-2025,Gujarat,Ahmedabad,382418,23,27
08-12-2025,Gujarat,Ahmedabad,382435,4,2
08-12-2025,Gujarat,Ahmedabad,382460,10,3
08-12-2025,Gujarat,Ahmedabad,382465,2,1
08-12-2025,Gujarat,Ahmedabad,382475,6,6
08-12-2025,Gujarat,Amreli,365450,8,1
08-12-2025,Gujarat,Amreli,365460,3,0
08-12-2025,Gujarat,Amreli,365540,10,11
08-12-2025,Gujarat,Amreli,365555,0,1
08-12-2025,Gujarat,Amreli,365601,35,22
08-12-2025,Gujarat,Amreli,365610,4,3
08-12-2025,Gujarat,Amreli,365630,7,7
08-12-2025,Gujarat,Amreli,365645,1,1
08-12-2025,Gujarat,Anand,387310,3,5
08-12-2025,Gujarat,Anand,387710,1,5
08-12-2025,Gujarat,Anand,388150,4,6
08-12-2025,Gujarat,Anand,388315,9,4
08-12-2025,Gujarat,Anand,388345,2,1
08-12-2025,Gujarat,Anand,388370,2,2
08-12-2025,Gujarat,Anand,388450,19,10
08-12-2025,Gujarat,Anand,388510,18,7
08-12-2025,Gujarat,Anand,388530,8,3
08-12-2025,Gujarat,Anand,388545,0,1
08-12-2025,Gujarat,Anand,388580,9,7
08-12-2025,Gujarat,Anand,388620,10,12
08-12-2025,Gujarat,Anand,388625,4,1
08-12-2025,Gujarat,Anand,388640,2,7
08-12-2025,Gujarat,Arvalli,383307,0,1
08-12-2025,Gujarat,Arvalli,383340,1,1
08-12-2025,Gujarat,Banas Kantha,385505,0,1
08-12-2025,Gujarat,Banaskantha,385310,61,89
08-12-2025,Gujarat,Banaskantha,385421,21,15
08-12-2025,Gujarat,Banaskantha,385566,13,20
08-12-2025,Gujarat,Bharuch,392025,2,0
08-12-2025,Gujarat,Bharuch,392030,1,2
08-12-2025,Gujarat,Bharuch,392110,12,6
08-12-2025,Gujarat,Bharuch,392210,5,8
08-12-2025,Gujarat,Bharuch,393130,10,10
08-12-2025,Gujarat,Bharuch,393135,6,12
08-12-2025,Gujarat,Bhavnagar,364002,19,16
08-12-2025,Gujarat,Bhavnagar,364140,19,26
08-12-2025,Gujarat,Bhavnagar,364230,6,5
08-12-2025,Gujarat,Bhavnagar,364240,25,16
08-12-2025,Gujarat,Bhavnagar,364275,3,4
08-12-2025,Gujarat,Bhavnagar,364720,1,12
08-12-2025,Gujarat,Bhavnagar,364765,2,3
08-12-2025,Gujarat,Botad,363610,1,0
08-12-2025,Gujarat,Chhotaudepur,391120,1,0
08-12-2025,Gujarat,Devbhumi Dwarka,361325,24,5
08-12-2025,Gujarat,Devbhumi Dwarka,361350,2,1
08-12-2025,Gujarat,Dohad,389152,3,9
08-12-2025,Gujarat,Dohad,389190,0,1
08-12-2025,Gujarat,Gandhinagar,382016,3,9
08-12-2025,Gujarat,Gandhinagar,382024,3,5
08-12-2025,Gujarat,Gandhinagar,382308,6,4
08-12-2025,Gujarat,Gandhinagar,382422,0,4
08-12-2025,Gujarat,Gandhinagar,382610,4,4
08-12-2025,Gujarat,Gandhinagar,382721,29,31
08-12-2025,Gujarat,Gandhinagar,382835,4,6
08-12-2025,Gujarat,Gandhinagar,382845,13,20
08-12-2025,Gujarat,Gir Somnath,362265,43,3
08-12-2025,Gujarat,Gir Somnath,362725,3,2
08-12-2025,Gujarat,Jamnagar,360480,1,2
08-12-2025,Gujarat,Jamnagar,360531,1,3
08-12-2025,Gujarat,Jamnagar,361003,1,1
08-12-2025,Gujarat,Jamnagar,361006,20,19
08-12-2025,Gujarat,Jamnagar,361007,8,3
08-12-2025,Gujarat,Jamnagar,361010,1,3
08-12-2025,Gujarat,Jamnagar,361012,1,6
08-12-2025,Gujarat,Jamnagar,361120,9,11
08-12-2025,Gujarat,Jamnagar,361142,2,0
08-12-2025,Gujarat,Jamnagar,361250,1,2
08-12-2025,Gujarat,Jamnagar,361280,5,5
08-12-2025,Gujarat,Jamnagar,361306,3,5
08-12-2025,Gujarat,Jamnagar,361325,4,3
08-12-2025,Gujarat,Jamnagar,361335,9,8
08-12-2025,Gujarat,Jamnagar,363655,0,1
08-12-2025,Gujarat,Junagadh,362150,3,13
08-12-2025,Gujarat,Junagadh,362215,1,3
08-12-2025,Gujarat,Junagadh,362220,11,25
08-12-2025,Gujarat,Junagadh,362266,3,7
08-12-2025,Gujarat,Junagadh,362269,0,2
08-12-2025,Gujarat,Junagadh,362310,0,1
08-12-2025,Gujarat,Junagadh,362315,0,3
08-12-2025,Gujarat,Junagadh,362610,5,9
08-12-2025,Gujarat,Junagadh,362625,3,2
08-12-2025,Gujarat,Junagadh,365645,1,0
08-12-2025,Gujarat,Kachchh,370020,7,13
08-12-2025,Gujarat,Kachchh,370040,7,2
08-12-2025,Gujarat,Kachchh,370105,6,9
08-12-2025,Gujarat,Kachchh,370135,7,1
08-12-2025,Gujarat,Kachchh,370160,0,1
08-12-2025,Gujarat,Kachchh,370165,24,15
08-12-2025,Gujarat,Kachchh,370201,53,11
08-12-2025,Gujarat,Kachchh,370203,1,0
08-12-2025,Gujarat,Kachchh,370205,23,7
08-12-2025,Gujarat,Kachchh,370410,3,6
08-12-2025,Gujarat,Kachchh,370421,6,4
08-12-2025,Gujarat,Kachchh,370455,2,1
08-12-2025,Gujarat,Kachchh,370490,8,3
08-12-2025,Gujarat,Kachchh,370601,0,2
08-12-2025,Gujarat,Kachchh,370610,2,1
08-12-2025,Gujarat,Kachchh,370640,3,4
08-12-2025,Gujarat,Kachchh,370655,12,8
08-12-2025,Gujarat,Kachchh,370665,2,3
08-12-2025,Gujarat,Kachchh,370670,2,4
08-12-2025,Gujarat,Kheda,387115,4,2
08-12-2025,Gujarat,Kheda,387130,24,20
08-12-2025,Gujarat,Kheda,387360,9,6
08-12-2025,Gujarat,Kheda,387370,1,4
08-12-2025,Gujarat,Kheda,387610,3,5
08-12-2025,Gujarat,Kheda,387630,12,27
08-12-2025,Gujarat,Kheda,387640,5,3
08-12-2025,Gujarat,Kheda,388230,14,13
08-12-2025,Gujarat,Kheda,388245,6,6
08-12-2025,Gujarat,Kheda,388255,13,17
08-12-2025,Gujarat,Mahesana,382145,0,2
08-12-2025,Gujarat,Mahesana,382815,0,2
08-12-2025,Gujarat,Mahesana,382830,3,4
08-12-2025,Gujarat,Mahesana,384140,2,1
08-12-2025,Gujarat,Mahesana,384205,5,7
08-12-2025,Gujarat,Mahesana,384212,2,0
08-12-2025,Gujarat,Mahesana,384310,3,2
08-12-2025,Gujarat,Mahesana,384330,5,13
08-12-2025,Gujarat,Mahisagar,388255,16,4
08-12-2025,Gujarat,Mahisagar,388265,6,4
08-12-2025,Gujarat,Mahisagar,389210,1,0
08-12-2025,Gujarat,Mahisagar,389235,2,3
08-12-2025,Gujarat,Mahisagar,389250,1,1
08-12-2025,Gujarat,Mahisagar,389265,4,5
08-12-2025,Gujarat,Morbi,363351,1,2
08-12-2025,Gujarat,Morbi,363641,27,10
08-12-2025,Gujarat,Morbi,363650,1,0
08-12-2025,Gujarat,Morbi,363655,1,0
08-12-2025,Gujarat,Morbi,363670,10,6
08-12-2025,Gujarat,Narmada,391120,3,3
08-12-2025,Gujarat,Narmada,393130,5,4
08-12-2025,Gujarat,Navsari,396310,3,4
08-12-2025,Gujarat,Navsari,396350,1,0
08-12-2025,Gujarat,Navsari,396421,5,2
08-12-2025,Gujarat,Navsari,396436,4,4
08-12-2025,Gujarat,Navsari,396540,1,3
08-12-2025,Gujarat,Navsari,396590,16,2
08-12-2025,Gujarat,Panch Mahals,389120,0,2
08-12-2025,Gujarat,Panchmahals,388270,4,8
08-12-2025,Gujarat,Panchmahals,388713,7,13
08-12-2025,Gujarat,Panchmahals,389220,11,24
08-12-2025,Gujarat,Panchmahals,389232,7,13
08-12-2025,Gujarat,Panchmahals,389235,2,7
08-12-2025,Gujarat,Panchmahals,389240,1,32
08-12-2025,Gujarat,Patan,384110,3,5
08-12-2025,Gujarat,Patan,384130,0,1
08-12-2025,Gujarat,Patan,384151,39,19
08-12-2025,Gujarat,Patan,384272,4,4
08-12-2025,Gujarat,Patan,385320,1,1
08-12-2025,Gujarat,Patan,385360,12,20
08-12-2025,Gujarat,Porbandar,360576,0,1
08-12-2025,Gujarat,Porbandar,360577,3,1
08-12-2025,Gujarat,Rajkot,360005,30,20
08-12-2025,Gujarat,Rajkot,360070,6,2
08-12-2025,Gujarat,Rajkot,360330,1,8
08-12-2025,Gujarat,Rajkot,360440,3,4
08-12-2025,Gujarat,Rajkot,360452,4,3
08-12-2025,Gujarat,Rajkot,363621,7,25
08-12-2025,Gujarat,Rajkot,364465,3,2
08-12-2025,Gujarat,Rajkot,364750,1,2
08-12-2025,Gujarat,Sabarkantha,383010,2,13
08-12-2025,Gujarat,Sabarkantha,383210,1,4
08-12-2025,Gujarat,Sabarkantha,383250,2,7
08-12-2025,Gujarat,Sabarkantha,383276,4,5
08-12-2025,Gujarat,Sabarkantha,383307,1,11
08-12-2025,Gujarat,Sabarkantha,383320,1,3
08-12-2025,Gujarat,Sabarkantha,383345,2,13
08-12-2025,Gujarat,Sabarkantha,383430,5,8
08-12-2025,Gujarat,Sabarkantha,383434,2,2
08-12-2025,Gujarat,Surat,394110,14,7
08-12-2025,Gujarat,Surat,394125,2,2
08-12-2025,Gujarat,Surat,394140,1,0
08-12-2025,Gujarat,Surat,394221,23,33
08-12-2025,Gujarat,Surat,394230,15,24
08-12-2025,Gujarat,Surat,394235,0,1
